Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,68.2091684464677
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,59.3998792832084
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,59.398588127757
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD countries),TSS,59.3998792832084
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,74.924366972637
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,World,WLD,71.6917019351907
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 11/15/2017,,,,
