Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Andorra,AND,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Angola,AGO,8.74390510179133
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Antigua and Barbuda,ATG,25.7901390644753
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Argentina,ARG,1.13513914062824
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Armenia,ARM,92.1162196943108
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Aruba,ABW,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Australia,AUS,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Austria,AUT,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Azerbaijan,AZE,22.7339490317804
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Bahamas, The",BHS,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bahrain,BHR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bangladesh,BGD,15.1979910276372
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Barbados,BRB,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Belarus,BLR,12.7626639517332
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Belgium,BEL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Belize,BLZ,106.797386364283
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Benin,BEN,58.2615708498498
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bermuda,BMU,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bhutan,BTN,168.253379492252
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bolivia,BOL,63.8666772579356
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bosnia and Herzegovina,BIH,176.643198741896
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Botswana,BWA,45.8227599439816
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Brazil,BRA,4.47645059145143
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,British Virgin Islands,VGB,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Brunei Darussalam,BRN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Bulgaria,BGR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Burkina Faso,BFA,63.8866979070881
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Burundi,BDI,52.1038153862951
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cabo Verde,CPV,439.53977399005
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cambodia,KHM,52.5630959498494
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cameroon,CMR,38.497018692167
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Canada,CAN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cayman Islands,CYM,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Central African Republic,CAF,135.317155188298
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Chad,TCD,28.883289049996
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Channel Islands,CHI,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Chile,CHL,13.942478504636
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,China,CHN,-0.694019512266633
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Colombia,COL,25.6156319005532
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Comoros,COM,98.6982887468149
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Congo, Dem. Rep.",COD,32.5559806008611
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Congo, Rep.",COG,21.8041054784124
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Costa Rica,CRI,11.4659253926633
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cote d'Ivoire,CIV,41.0596790693855
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Croatia,HRV,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cuba,CUB,22.8999419306355
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Curacao,CUW,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Cyprus,CYP,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Czech Republic,CZE,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Denmark,DNK,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Djibouti,DJI,180.592525028394
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Dominica,DMA,223.831377614114
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Dominican Republic,DOM,15.9737163078747
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Ecuador,ECU,10.255225518125
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Egypt, Arab Rep.",EGY,38.53067345923
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,El Salvador,SLV,15.6148780111536
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Equatorial Guinea,GNQ,0.460411678873479
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Eritrea,ERI,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Estonia,EST,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Ethiopia,ETH,36.8166660220251
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Faroe Islands,FRO,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Fiji,FJI,106.388983592344
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Finland,FIN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,France,FRA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,French Polynesia,PYF,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Gabon,GAB,59.3214420329763
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Gambia, The",GMB,52.939434325485
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Georgia,GEO,150.91226187282
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Germany,DEU,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Ghana,GHA,41.677046800039
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Gibraltar,GIB,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Greece,GRC,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Greenland,GRL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Grenada,GRD,373.354644603234
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Guam,GUM,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Guatemala,GTM,17.5739606955958
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Guinea,GIN,47.7048469489964
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Guinea-Bissau,GNB,63.8912839911366
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Guyana,GUY,210.389668231173
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Haiti,HTI,102.375358785736
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Honduras,HND,68.8245128737904
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Hong Kong SAR, China",HKG,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Hungary,HUN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Iceland,ISL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,India,IND,2.31270124493151
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Indonesia,IDN,-1.49644624295846
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Iran, Islamic Rep.",IRN,1.03569530698539
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Iraq,IRQ,39.1663391045213
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Ireland,IRL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Isle of Man,IMN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Israel,ISR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Italy,ITA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Jamaica,JAM,32.6579869864194
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Japan,JPN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Jordan,JOR,306.169407669571
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kazakhstan,KAZ,5.37155398067606
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kenya,KEN,57.8242991466455
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kiribati,KIR,730.23230549168
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Korea, Dem. People’s Rep.",PRK,6.11314623856965
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Korea, Rep.",KOR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kosovo,XKX,318.102975079592
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kuwait,KWT,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Kyrgyz Republic,KGZ,107.394396367064
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Lao PDR,LAO,72.1398054284132
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Latvia,LVA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Lebanon,LBN,146.524918712775
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Lesotho,LSO,49.9444259327006
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Liberia,LBR,170.725324700614
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Libya,LBY,33.9017309176436
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Liechtenstein,LIE,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Lithuania,LTU,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Luxembourg,LUX,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Macao SAR, China",MAC,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Macedonia, FYR",MKD,102.026719679229
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Madagascar,MDG,24.8514177800822
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Malawi,MWI,54.5702056578192
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Malaysia,MYS,0.663622757655588
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Maldives,MDV,56.2094763092269
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mali,MLI,72.8604150506348
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Malta,MLT,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Marshall Islands,MHL,1052.9698665356
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mauritania,MRT,64.1523455186126
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mauritius,MUS,35.3071611995553
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mexico,MEX,6.55997024672038
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Micronesia, Fed. Sts.",FSM,1124.93390376388
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Moldova,MDA,145.619288285307
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Monaco,MCO,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mongolia,MNG,108.447769688115
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Montenegro,MNE,161.496276997797
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Morocco,MAR,65.2842428664865
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Mozambique,MOZ,77.3916079819841
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Myanmar,MMR,26.6640695466324
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Namibia,NAM,95.4115408234191
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Nauru,NRU,1899.94094322113
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Nepal,NPL,31.2047621951174
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Netherlands,NLD,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,New Caledonia,NCL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,New Zealand,NZL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Nicaragua,NIC,71.6345551885044
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Niger,NER,47.9303062075904
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Nigeria,NGA,14.0485829514415
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Northern Mariana Islands,MNP,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Norway,NOR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Oman,OMN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Pakistan,PAK,19.4817726773114
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Palau,PLW,1113.11273347871
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Panama,PAN,-49.5032512923971
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Papua New Guinea,PNG,74.7519432268945
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Paraguay,PRY,9.52906517489894
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Peru,PER,10.6045990369658
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Philippines,PHL,6.76758021690402
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Poland,POL,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Portugal,PRT,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Puerto Rico,PRI,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Qatar,QAT,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Romania,ROU,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Russian Federation,RUS,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Rwanda,RWA,91.2293901373046
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Samoa,WSM,472.983514483332
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,San Marino,SMR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sao Tome and Principe,STP,216.347913377182
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Saudi Arabia,SAU,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Senegal,SEN,76.2231224552047
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Serbia,SRB,52.17390572655
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Seychelles,SYC,131.349949101895
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sierra Leone,SLE,129.13110337071
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Singapore,SGP,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sint Maarten (Dutch part),SXM,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Slovak Republic,SVK,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Slovenia,SVN,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Solomon Islands,SLB,344.915065751063
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Somalia,SOM,82.1112806993201
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,South Africa,ZAF,19.8944591061535
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,South Sudan,SSD,170.334310961323
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Spain,ESP,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sri Lanka,LKA,23.6705021424101
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,St. Kitts and Nevis,KNA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,St. Lucia,LCA,109.794185499459
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,St. Martin (French part),MAF,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,St. Vincent and the Grenadines,VCT,89.7061916475397
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sudan,SDN,22.2311031430175
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Suriname,SUR,24.4375173380444
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Swaziland,SWZ,66.6899853833342
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Sweden,SWE,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Switzerland,CHE,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Syrian Arab Republic,SYR,218.621065672243
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Tajikistan,TJK,42.6247601714509
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Tanzania,TZA,50.7080816073263
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Thailand,THA,5.18162417835206
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Timor-Leste,TLS,205.752901928903
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Togo,TGO,29.1828026750902
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Tonga,TON,759.391957043731
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Trinidad and Tobago,TTO,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Tunisia,TUN,82.8003964138972
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Turkey,TUR,44.7464870726486
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Turkmenistan,TKM,6.30780823604375
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Turks and Caicos Islands,TCA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Tuvalu,TUV,3144.48111477814
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Uganda,UGA,42.0942438685029
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Ukraine,UKR,31.123247250665
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,United Arab Emirates,ARE,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,United Kingdom,GBR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,United States,USA,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Uruguay,URY,26.2198549164129
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Uzbekistan,UZB,10.5576814911388
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Vanuatu,VUT,387.908054858026
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Venezuela, RB",VEN,1.40410792007308
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Vietnam,VNM,46.4710803283188
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Virgin Islands (U.S.),VIR,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,West Bank and Gaza,PSE,579.134846305268
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,"Yemen, Rep.",YEM,44.3281073195499
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Zambia,ZMB,63.8711773030286
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Zimbabwe,ZWE,49.3515467981254
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,612.069651391198
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,4575.76378666221
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,5470.85100707097
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,11508.5592654725
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,AND,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,4709.31202367384
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,12888.2966708807
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,12245.2564487696
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,3994.71235479566
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,62214.6091207999
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,51322.6399728758
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,7891.29977558849
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,22550.2330120967
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,24983.3790153356
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,1084.56542980269
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,15359.6697072887
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,8318.42929409316
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,47439.3968354953
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,4852.22366602785
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,943.686575031401
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,2522.79600817976
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,3124.00030982516
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,5193.90493232347
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,7497.76237635063
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,12026.6173095243
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,41590.8650226649
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,7853.33519086217
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,705.146411321909
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,312.748979387017
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,3529.61840305663
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,1098.68712310857
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,1441.14010712277
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,50440.4337553383
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,377.13202741973
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,1025.99851471508
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,14817.3777768529
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,7683.50203795784
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,7913.38343248643
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,852.954307862846
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",COD,461.56808529415
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,2910.52015289704
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,10647.4417945857
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,1569.92827532574
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,13467.4682686752
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,7050.5019901192
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,27340.8838161118
GDP per capita (current US$),NY.GDP.PCAP.CD,Czech Republic,CZE,19744.5586092159
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,62425.5392007494
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,1740.91501089716
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,7257.39514281381
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,6268.69212177713
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,6432.21653724126
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,3327.75424726108
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,3988.77187105817
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,19002.5973267139
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,19941.455322403
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,571.162275886001
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,5046.03728026605
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,49914.6186421589
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,42955.2428655883
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,9692.16387376944
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,442.746689932981
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,4429.65007451491
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,47902.6528842516
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,1432.2279425605
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,21673.7810702225
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,45317.1142867938
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,8569.77699775744
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,34578.5160933607
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,3687.76376676599
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,561.099738732179
